wavenumber	intensity
cm\+(-1)	a.u.
991.6997	6862.82931207529
993.6282	7483.98919176735
995.5566	8072.17895882217
997.4851	8601.61021734213
999.4136	9047.74472639096
1001.342	9388.68068461455
1003.271	9606.42305315772
1005.199	9687.95699147233
1007.127	9626.05487399682
1009.056	9419.76349556299
1010.984	9074.53791462181
1012.913	8602.01061535353
1014.841	8019.40780629663
1016.77	7348.64715580408
1018.698	6615.17157160399
1020.627	5846.59038492543
1022.555	5071.21136204301
1024.484	4316.55352232894
1026.412	3607.93135614145
1028.341	2967.19568280402
1030.269	2411.70545547545
1032.198	1953.58907741886
1034.126	1599.33434408071
1036.054	1349.72431945007
1037.983	1200.1137999112
1039.911	1141.01906819852
1041.84	1158.97388538706
1043.768	1237.58843354883
1045.697	1358.73626886843
1047.625	1503.78800414088
1049.554	1654.80975786635
1051.482	1795.64932873428
1053.411	1912.84312872526
1055.339	1996.291327373
1057.268	2039.66632094797
1059.196	2040.53922882354
1061.125	2000.22920660861
1063.053	1923.39951448218
1064.981	1817.44114775667
1066.91	1691.69827476964
1068.838	1556.59885670406
1070.767	1422.75809854445
1072.695	1300.12161970685
1074.624	1197.20962912111
1076.552	1120.51348636566
1078.481	1074.08267612256
1080.409	1059.32450175806
1082.338	1075.02194967969
1084.266	1117.5584789348
1086.195	1181.32319742662
1088.123	1259.25710884229
1090.052	1343.49174813701
1091.98	1426.02618365593
1093.908	1499.38734545154
1095.837	1557.22190028478
1097.765	1594.77506598741
1099.694	1609.22218160006
1101.622	1599.83163037504
1103.551	1567.9517944993
1105.479	1516.82897093001
1107.408	1451.27647742009
1109.336	1377.22650632713
1111.265	1301.20479752499
1113.193	1229.77329606388
1115.122	1168.98731216584
1117.05	1123.9112892659
1118.979	1098.2313862341
1120.907	1093.99423909497
1122.835	1111.4902543071
1124.764	1149.28752648269
1126.692	1204.4099764994
1128.621	1272.64157991305
1130.549	1348.9285295033
1132.478	1427.84362677063
1134.406	1504.07269104216
1136.335	1572.88162436347
1138.263	1630.52501442746
1140.192	1674.5625624244
1142.12	1704.05770376773
1144.049	1719.64285523034
1145.977	1723.44693064413
1147.906	1718.89219733276
1149.834	1710.37826986579
1151.762	1702.88019843479
1153.691	1701.49448469075
1155.619	1710.97091939603
1157.548	1735.26908735417
1159.476	1777.17618267571
1161.405	1838.01763196091
1163.333	1917.48437846143
1165.262	2013.59117594955
1167.19	2122.76965778849
1169.119	2240.08914297782
1171.047	2359.5879830844
1172.976	2474.68954685831
1174.904	2578.67036282715
1176.833	2665.14399624622
1178.761	2728.52321161616
1180.689	2764.42491567157
1182.618	2769.98710123887
1184.546	2744.07411331381
1186.475	2687.35544466292
1188.403	2602.25321410078
1190.332	2492.76368618129
1192.26	2364.16784599159
1194.189	2222.65439128019
1196.117	2074.88490470219
1198.046	1927.53494379799
1199.974	1786.84605744544
1201.903	1658.22224607966
1203.831	1545.90029080673
1205.76	1452.71705006757
1207.688	1379.98880040879
1209.616	1327.50864544726
1211.545	1293.65867092698
1213.473	1275.62463180035
1215.402	1269.69321859547
1217.33	1271.60595984668
1219.259	1276.94001965264
1221.187	1281.48480545082
1223.116	1281.58447019724
1225.044	1274.41993154777
1226.973	1258.20960643627
1228.901	1232.31518248663
1230.83	1197.24681185446
1232.758	1154.57044724863
1234.687	1106.72796336364
1236.615	1056.7875848916
1238.543	1008.14743636463
1240.472	964.218339661228
1242.4	928.113081275669
1244.329	902.368207356818
1246.257	888.721119432153
1248.186	887.960147915231
1250.114	899.85882690514
1252.043	923.198338631918
1253.971	955.874651383164
1255.9	995.079857959196
1257.828	1037.54120393463
1259.757	1079.79675557957
1261.685	1118.4839456848
1263.614	1150.61654471491
1265.542	1173.82695778158
1267.47	1186.55399891684
1269.399	1188.16114269477
1271.327	1178.97627188515
1273.256	1160.2506110926
1275.184	1134.04129700503
1277.113	1103.02832413957
1279.041	1070.28190686649
1280.97	1039.00018965572
1282.898	1012.23941692845
1284.827	992.658987020431
1286.755	982.302263998265
1288.684	982.430763302604
1290.612	993.424658468203
1292.541	1014.75688508571
1294.469	1045.04193030766
1296.397	1082.1542127106
1298.326	1123.40529113047
1300.254	1165.76445441788
1302.183	1206.10391078995
1304.111	1241.44807133109
1306.04	1269.20642530266
1307.968	1287.37120788277
1309.897	1294.66429534489
1311.825	1290.62223511948
1313.754	1275.61363661436
1315.682	1250.78885651177
1317.611	1217.96752742641
1319.539	1179.47453433703
1321.468	1137.93912603771
1323.396	1096.07463359091
1325.324	1056.45754259403
1327.253	1021.32434886507
1329.181	992.402770464132
1331.11	970.790673684927
1333.038	956.89178898636
1334.967	950.412322199298
1336.895	950.41733643307
1338.824	955.440736033285
1340.752	963.638248572076
1342.681	972.969339503762
1344.609	981.391784581101
1346.538	987.051835427842
1348.466	988.453589380912
1350.395	984.593236772893
1352.323	975.047111826555
1354.251	960.006623611307
1356.18	940.257825250683
1358.108	917.10818669944
1360.037	892.267657509117
1361.965	867.694959243017
1363.894	845.422912361481
1365.822	827.378247281631
1367.751	815.211648414654
1369.679	810.152723881651
1371.608	812.902288436273
1373.536	823.57100421726
1375.465	841.669340715312
1377.393	866.149348981324
1379.322	895.494281618932
1381.25	927.848011107617
1383.178	961.172849297883
1385.107	993.422029526505
1387.035	1022.71196987048
1388.964	1047.47957757886
1390.892	1066.61125622383
1392.821	1079.53280684155
1394.749	1086.25284551387
1396.678	1087.35639090919
1398.606	1083.94955631379
1400.535	1077.56044360282
1402.463	1070.00502683602
1404.392	1063.2297196939
1406.32	1059.144202479
1408.249	1059.45878925263
1410.177	1065.54009405055
1412.105	1078.29706242323
1414.034	1098.10672576616
1415.962	1124.78555156128
1417.891	1157.60830754861
1419.819	1195.37227453275
1421.748	1236.50078173215
1423.676	1279.17672918623
1425.605	1321.49428286391
1427.533	1361.61548563856
1429.462	1397.91823679179
1431.39	1429.12297025051
1433.319	1454.38732324928
1435.247	1473.36095616552
1437.176	1486.19620795826
1439.104	1493.51414259404
1441.032	1496.32942492881
1442.961	1495.94102565683
1444.889	1493.79868968291
1446.818	1491.35716165066
1448.746	1489.93117383356
1450.675	1490.56408339104
1452.603	1493.92181356762
1454.532	1500.22151761761
1456.46	1509.20134133033
1458.389	1520.13407447491
1460.317	1531.88366301781
1462.246	1542.99983093907
1464.174	1551.84275172668
1466.103	1556.72709734348
1468.031	1556.07309825851
1469.959	1548.55161445717
1471.888	1533.2106956697
1473.816	1509.57265591334
1475.745	1477.69316851782
1477.673	1438.17708976607
1479.602	1392.14936826077
1481.53	1341.18318224856
1483.459	1287.19104709051
1485.387	1232.28774544729
1487.316	1178.63629179295
1489.244	1128.28955349986
1491.173	1083.04049696045
1493.101	1044.29328359817
1495.03	1012.96567403066
1496.958	989.430562135173
1498.886	973.501180199113
1500.815	964.460870921579
1502.743	961.134620409955
1504.672	961.996100300121
1506.6	965.301065303422
1508.529	969.235835913094
1510.457	972.068438099701
1512.386	972.289864059947
1514.314	968.733862710374
1516.243	960.665579002434
1518.171	947.832069607177
1520.1	930.470995042324
1522.028	909.277344703159
1523.957	885.331589171123
1525.885	859.995874853083
1527.813	834.787509556773
1529.742	811.240815683887
1531.67	790.76930168958
1533.599	774.539955552545
1535.527	763.370316461722
1537.456	757.656937717352
1539.384	757.341095197761
1541.313	761.914361378355
1543.241	770.463233275029
1545.17	781.748667140691
1547.098	794.313416427818
1549.027	806.607741440958
1550.955	817.122553131083
1552.884	824.518492279014
1554.812	827.739870301895
1556.74	826.103766280673
1558.669	819.356763661744
1560.597	807.69462742637
1562.526	791.743423990901
1564.454	772.503896114962
1566.383	751.264040498177
1568.311	729.487529974956
1570.24	708.687647908757
1572.168	690.297590521799
1574.097	675.548246860261
1576.025	665.363869498021
1577.954	660.284466697109
1579.882	660.421418527982
1581.811	665.44994819791
1583.739	674.638913531089
1585.667	686.915193985795
1587.596	700.957008087648
1589.524	715.308054296607
1591.453	728.502630835472
1593.381	739.191001443517
1595.31	746.254305764463
1597.238	748.899257650599
1599.167	746.724646769159
1601.095	739.754103108888
1603.024	728.43248837128
1604.952	713.586392719579
1606.881	696.352273256536
1608.809	678.078511428986
1610.738	660.209858221997
1612.666	644.164194453967
1614.594	631.21213814459
1616.523	622.369734668891
1618.451	618.313298178923
1620.38	619.323538645555
1622.308	625.263576790252
1624.237	635.592538207949
1626.165	649.413378372916
1628.094	665.550681883464
1630.022	682.651649595267
1631.951	699.30154997407
1633.879	714.143728157136
1635.808	725.993934703151
1637.736	733.939279518554
1639.665	737.413483845693
1641.593	736.242173288376
1643.521	730.654547076035
1645.45	721.260648931678
1647.378	708.996404545295
1649.307	695.041328374888
1651.235	680.716105484501
1653.164	667.368927934093
1655.092	656.26037020734
1657.021	648.456651106065
1658.949	644.740349643408
1660.878	645.54609101914
1662.806	650.926532690397
1664.735	660.551350403937
1666.663	673.739077427433
1668.592	689.518832103843
1670.52	706.716420601206
1672.448	724.057240399444
1674.377	740.277009947222
1676.305	754.230727854658
1678.234	764.990470557644
1680.162	771.923649022837
1682.091	774.745072182949
1684.019	773.538455879301
1685.948	768.745671925749
1687.876	761.124822850197
1689.805	751.680913652069
1691.733	741.575242280491
1693.662	732.021444935726
1695.59	724.177256940708
1697.519	719.041390799659
1699.447	717.364463725298
1701.375	719.581670537362
1703.304	725.773003210878
1705.232	735.654430344769
1707.161	748.600775026598
1709.089	763.698298463064
1711.018	779.822443851621
1712.946	795.734038749547
1714.875	810.185678398732
1716.803	822.029150495504
1718.732	830.314685573175
1720.66	834.373530777766
1722.589	833.876784983429
1724.517	828.865474519476
1726.446	819.749314802351
1728.374	807.27428162976
1730.302	792.461777043694
1732.231	776.524590967472
1734.159	760.76682541732
1736.088	746.476296356103
1738.016	734.81854592015
1739.945	726.741434395201
1741.873	722.898353486307
1743.802	723.596491972454
1745.73	728.774431694179
1747.659	738.010841831861
1749.587	750.563388279948
1751.516	765.434409581612
1753.444	781.45765015952
1755.373	797.398577399455
1757.301	812.059690260917
1759.229	824.381846488232
1761.158	833.533022646343
1763.086	838.977039771919
1765.015	840.516538625468
1766.943	838.306719803039
1768.872	832.838882266021
1770.8	824.895382305542
1772.729	815.480071554909
1774.657	805.730349270293
1776.586	796.818504262099
1778.514	789.850895809778
1780.443	785.773658503667
1782.371	785.293004724679
1784.3	788.81689601614
1786.228	796.422975675823
1788.156	807.855363335021
1790.085	822.550406790967
1792.013	839.688983302568
1793.942	858.270657389107
1795.87	877.203130892547
1797.799	895.399123475517
1799.727	911.872207808212
1801.656	925.823244307346
1803.584	936.709902967927
1805.513	944.293250034839
1807.441	948.657384945891
1809.37	950.200463889851
1811.298	949.597937083042
1813.227	947.741242500748
1815.155	945.657331217696
1817.083	944.416065362348
1819.012	945.033586035798
1820.94	948.380105051745
1822.869	955.100200922701
1824.797	965.552628762456
1826.726	979.7749780991
1828.654	997.476376166217
1830.583	1018.05902055152
1832.511	1040.6668411624
1834.44	1064.25725012589
1836.368	1087.68993985254
1838.297	1109.82520489052
1840.225	1129.62341912464
1842.154	1146.23716825261
1844.082	1159.08812935978
1846.01	1167.92205420124
1847.939	1172.83704265236
1849.867	1174.28253197038
1851.796	1173.02888577366
1853.724	1170.10993551742
1855.653	1166.74309782566
1857.581	1164.23357177194
1859.51	1163.8704531172
1861.438	1166.82327654403
1863.367	1174.04745718275
1865.295	1186.20635494641
1867.224	1203.6162950122
1869.152	1226.21896490669
1871.081	1253.58333641606
1873.009	1284.93682185887
1874.938	1319.22297505395
1876.866	1355.18088896428
1878.794	1391.43970423207
1880.723	1426.62046857043
1882.651	1459.43707044038
1884.58	1488.78814937429
1886.508	1513.8327381862
1888.437	1534.04384057656
1890.365	1549.23606280902
1892.294	1559.56563313593
1894.222	1565.5034663842
1896.151	1567.78416501014
1898.079	1567.33580300323
1900.008	1565.19685199548
1901.936	1562.42755608143
1903.865	1560.02336928947
1905.793	1558.83771929048
1907.721	1559.52039161427
1909.65	1562.47633228509
1911.578	1567.84778000554
1913.507	1575.52053094351
1915.435	1585.15299651252
1917.364	1596.22472519284
1919.292	1608.09939617045
1921.221	1620.09609801118
1923.149	1631.5620800133
1925.078	1641.94015672206
1927.006	1650.82455191257
1928.935	1658.00012766362
1930.863	1663.4615489279
1932.792	1667.41083742712
1934.72	1670.23379824041
1936.648	1672.45777518539
1938.577	1674.69492985294
1940.505	1677.57658815829
1942.434	1681.68503679172
1944.362	1687.48940492563
1946.291	1695.2919111171
1948.219	1705.18982288421
1950.148	1717.05704968107
1952.076	1730.54749581216
1954.005	1745.1202980126
1955.933	1760.08504166581
1957.862	1774.66317178921
1959.79	1788.06025900681
1961.719	1799.54268801744
1963.647	1808.51180759719
1965.575	1814.56866875337
1967.504	1817.56317914648
1969.432	1817.62276123914
1971.361	1815.15731348648
1973.289	1810.8392926633
1975.218	1805.55988780494
1977.146	1800.36435612463
1979.075	1796.37145589718
1981.003	1794.68337710255
1982.932	1796.29350746899
1984.86	1801.99969412215
1986.789	1812.33033634979
1988.717	1827.48969542346
1990.646	1847.32730899413
1992.574	1871.33447358677
1994.502	1898.66856926864
1996.431	1928.20372897287
1998.359	1958.60419210557
2000.288	1988.41481011327
2002.216	2016.16174851645
2004.145	2040.45557564376
2006.073	2060.08871504662
2008.002	2074.11968431681
2009.93	2081.93761012963
2011.859	2083.30210779694
2013.787	2078.35560883286
2015.716	2067.6074443443
2017.644	2051.89125907659
2019.573	2032.29945149163
2021.501	2010.10013345256
2023.429	1986.64343127509
2025.358	1963.26470107158
2027.286	1941.19234801092
2029.215	1921.46741806617
2031.143	1904.88102285527
2033.072	1891.93406353555
2035	1882.82177909823
2036.929	1877.44352663734
2038.857	1875.43608843853
2040.786	1876.2268728513
2042.714	1879.10179480587
2044.643	1883.28151774807
2046.571	1887.99919923895
2048.5	1892.5729451594
2050.428	1896.46682732568
2052.356	1899.33549040741
2054.285	1901.04895571545
2056.213	1901.69607648614
2058.142	1901.56704499662
2060.07	1901.1172228013
2061.999	1900.91619685124
2063.927	1901.58721466063
2065.856	1903.74291491183
2067.784	1907.92348443512
2069.713	1914.5430265539
2071.641	1923.8490579098
2073.57	1935.89874616503
2075.498	1950.55388309124
2077.427	1967.49480737279
2079.355	1986.25171331172
2081.283	2006.25016841179
2083.212	2026.86636126481
2085.14	2047.48672861165
2087.069	2067.56624434434
2088.997	2086.67982418763
2090.926	2104.56198902689
2092.854	2121.13107088379
2094.783	2136.49573046568
2096.711	2150.94324456773
2098.64	2164.91075718362
2100.568	2178.94230756368
2102.497	2193.63579994948
2104.425	2209.58503633025
2106.354	2227.32240482143
2108.282	2247.26775664596
2110.21	2269.68841806191
2112.139	2294.6742230407
2114.067	2322.13001579571
2115.996	2351.78639297924
2117.924	2383.22769081541
2119.853	2415.93453922883
2121.781	2449.33686368036
2123.71	2482.87215536175
2125.638	2516.04325677873
2127.567	2548.46988323821
2129.495	2579.92863134846
2131.424	2610.37727104717
2133.352	2639.96058650775
2135.281	2668.99679083355
2137.209	2697.94542741007
2139.137	2727.35950983272
2141.066	2757.82626640776
2142.994	2789.90208596828
2144.923	2824.04798356359
2146.851	2860.57203702026
2148.78	2899.5847615776
2150.708	2940.97232019072
2152.637	2984.39089787255
2154.565	3029.28363492202
2156.494	3074.91938914389
2158.422	3120.45047698219
2160.351	3164.98462879596
2162.279	3207.66487191865
2164.208	3247.75008323098
2166.136	3284.68864086637
2168.064	3318.17800446091
2169.993	3348.20415249453
2171.921	3375.05652557257
2173.85	3399.31632715471
2175.778	3421.81852943422
2177.707	3443.59049847286
2179.635	3465.77255058967
2181.564	3489.52774843529
2183.492	3515.94963434771
2185.421	3545.97722150717
2187.349	3580.32632417485
2189.278	3619.44518527392
2191.206	3663.50041043126
2193.135	3712.39657757052
2195.063	3765.82976434697
2196.991	3823.37188011119
2198.92	3884.57939619143
2200.848	3949.11713911065
2202.777	4016.88553063199
2204.705	4088.13826926992
2206.634	4163.57712856566
2208.562	4244.411393637
2210.491	4332.37147014225
2212.419	4429.66928054247
2214.348	4538.90201768018
2216.276	4662.90037795859
2218.205	4804.52720431467
2220.133	4966.43715236995
2222.062	5150.81216191752
2223.99	5359.0908026228
2225.918	5591.71165266093
2227.847	5847.89152756786
2229.775	6125.45847189803
2231.704	6420.7569434699
2233.632	6728.63866693308
2235.561	7042.54743690552
2237.489	7354.70004328674
2239.418	7656.35888814253
2241.346	7938.18523429701
2243.275	8190.65585944144
2245.203	8404.52065768825
2247.132	8571.27485053528
2249.06	8683.61727127208
2250.989	8735.86588631185
2252.917	8724.30339516988
2254.845	8647.429345911
2256.774	8506.10051102704
2258.702	8303.5479563939
2260.631	8045.26686238613
2262.559	7738.78320412471
2264.488	7393.30931059145
2266.416	7019.30754465843
2268.345	6627.98736501374
2270.273	6230.76541430618
2272.202	5838.72070677809
2274.13	5462.0772822772
2276.059	5109.74482306984
